# Uniform top-hat spectral response curve for HST grism G141
# Wavelenght range: [1.58, 1.615]

# Wavel    Spectral Response
# microns  electrons / photon
1.587492   1.000000  
1.587609   1.000000  
1.587726   1.000000  
1.587843   1.000000  
1.587960   1.000000  
1.588077   1.000000  
1.588194   1.000000  
1.588311   1.000000  
1.588428   1.000000  
1.588545   1.000000  
1.588662   1.000000  
1.588779   1.000000  
1.588896   1.000000  
1.589013   1.000000  
1.589130   1.000000  
1.589247   1.000000  
1.589365   1.000000  
1.589482   1.000000  
1.589599   1.000000  
1.589716   1.000000  
1.589833   1.000000  
1.589950   1.000000  
1.590067   1.000000  
1.590184   1.000000  
1.590301   1.000000  
1.590418   1.000000  
1.590535   1.000000  
1.590652   1.000000  
1.590769   1.000000  
1.590886   1.000000  
1.591003   1.000000  
1.591120   1.000000  
1.591237   1.000000  
1.591355   1.000000  
1.591472   1.000000  
1.591589   1.000000  
1.591706   1.000000  
1.591823   1.000000  
1.591940   1.000000  
1.592057   1.000000  
1.592174   1.000000  
1.592291   1.000000  
1.592408   1.000000  
1.592525   1.000000  
1.592642   1.000000  
1.592759   1.000000  
1.592876   1.000000  
1.592993   1.000000  
1.593110   1.000000  
1.593227   1.000000  
1.593344   1.000000  
1.593462   1.000000  
1.593579   1.000000  
1.593696   1.000000  
1.593813   1.000000  
1.593930   1.000000  
1.594047   1.000000  
1.594164   1.000000  
1.594281   1.000000  
1.594398   1.000000  
1.594515   1.000000  
1.594632   1.000000  
1.594749   1.000000  
1.594866   1.000000  
1.594983   1.000000  
1.595100   1.000000  
1.595217   1.000000  
1.595334   1.000000  
1.595452   1.000000  
1.595569   1.000000  
1.595686   1.000000  
1.595803   1.000000  
1.595920   1.000000  
1.596037   1.000000  
1.596154   1.000000  
1.596271   1.000000  
1.596388   1.000000  
1.596505   1.000000  
1.596622   1.000000  
1.596739   1.000000  
1.596856   1.000000  
1.596973   1.000000  
1.597090   1.000000  
1.597207   1.000000  
1.597324   1.000000  
1.597441   1.000000  
1.597559   1.000000  
1.597676   1.000000  
1.597793   1.000000  
1.597910   1.000000  
1.598027   1.000000  
1.598144   1.000000  
1.598261   1.000000  
1.598378   1.000000  
1.598495   1.000000  
1.598612   1.000000  
1.598729   1.000000  
1.598846   1.000000  
1.598963   1.000000  
1.599080   1.000000  
1.599197   1.000000  
1.599314   1.000000  
1.599431   1.000000  
1.599548   1.000000  
1.599666   1.000000  
1.599783   1.000000  
1.599900   1.000000  
1.600017   1.000000  
1.600134   1.000000  
1.600251   1.000000  
1.600368   1.000000  
1.600485   1.000000  
1.600602   1.000000  
1.600719   1.000000  
1.600836   1.000000  
1.600953   1.000000  
1.601070   1.000000  
1.601187   1.000000  
1.601304   1.000000  
1.601421   1.000000  
1.601538   1.000000  
1.601656   1.000000  
1.601773   1.000000  
1.601890   1.000000  
1.602007   1.000000  
1.602124   1.000000  
1.602241   1.000000  
1.602358   1.000000  
1.602475   1.000000  
1.602592   1.000000  
1.602709   1.000000  
1.602826   1.000000  
1.602943   1.000000  
1.603060   1.000000  
1.603177   1.000000  
1.603294   1.000000  
1.603411   1.000000  
1.603528   1.000000  
1.603645   1.000000  
1.603763   1.000000  
1.603880   1.000000  
1.603997   1.000000  
1.604114   1.000000  
1.604231   1.000000  
1.604348   1.000000  
1.604465   1.000000  
1.604582   1.000000  
1.604699   1.000000  
1.604816   1.000000  
1.604933   1.000000  
1.605050   1.000000  
1.605167   1.000000  
1.605284   1.000000  
1.605401   1.000000  
1.605518   1.000000  
1.605635   1.000000  
1.605753   1.000000  
1.605870   1.000000  
1.605987   1.000000  
1.606104   1.000000  
1.606221   1.000000  
1.606338   1.000000  
1.606455   1.000000  
1.606572   1.000000  
1.606689   1.000000  
1.606806   1.000000  
1.606923   1.000000  
1.607040   1.000000  
1.607157   1.000000  
1.607274   1.000000  
1.607391   1.000000  
1.607508   1.000000  
1.607625   1.000000  
1.607742   1.000000  
1.607860   1.000000  
1.607977   1.000000  
1.608094   1.000000  
1.608211   1.000000  
1.608328   1.000000  
1.608445   1.000000  
1.608562   1.000000  
1.608679   1.000000  
1.608796   1.000000  
1.608913   1.000000  
1.609030   1.000000  
1.609147   1.000000  
1.609264   1.000000  
1.609381   1.000000  
1.609498   1.000000  
1.609615   1.000000  
1.609732   1.000000  
1.609849   1.000000  
1.609967   1.000000  
1.610084   1.000000  
1.610201   1.000000  
1.610318   1.000000  
1.610435   1.000000  
1.610552   1.000000  
1.610669   1.000000  
1.610786   1.000000  
1.610903   1.000000  
1.611020   1.000000  
1.611137   1.000000  
1.611254   1.000000  
1.611371   1.000000  
1.611488   1.000000  
1.611605   1.000000  
1.611722   1.000000  
1.611839   1.000000  
1.611957   1.000000  
1.612074   1.000000  
1.612191   1.000000  
1.612308   1.000000  
1.612425   1.000000  
1.612542   1.000000  
1.612659   1.000000  
1.612776   1.000000  
1.612893   1.000000  
1.613010   1.000000  
1.613127   1.000000  
1.613244   1.000000  
1.613361   1.000000  
1.613478   1.000000  
1.613595   1.000000  
1.613712   1.000000  
1.613829   1.000000  
1.613946   1.000000  
1.614064   1.000000  
1.614181   1.000000  
1.614298   1.000000  
1.614415   1.000000  
1.614532   1.000000  
1.614649   1.000000  
1.614766   1.000000  
1.614883   1.000000  
1.615000   1.000000  
1.615000   0.000000  
1.615118   0.000000  
1.615235   0.000000  
1.615353   0.000000  
1.615471   0.000000  
1.615588   0.000000  
1.615706   0.000000  
1.615824   0.000000  
1.615941   0.000000  
1.616059   0.000000  
1.616176   0.000000  
1.616294   0.000000  
1.616412   0.000000  
1.616529   0.000000  
1.616647   0.000000  
1.616765   0.000000  
1.616882   0.000000  
1.617000   0.000000  
1.617118   0.000000  
1.617235   0.000000  
1.617353   0.000000  
1.617471   0.000000  
1.617588   0.000000  
1.617706   0.000000  
1.617824   0.000000  
1.617941   0.000000  
1.618059   0.000000  
1.618176   0.000000  
1.618294   0.000000  
1.618412   0.000000  
1.618529   0.000000  
1.618647   0.000000  
1.618765   0.000000  
1.618882   0.000000  
1.619000   0.000000  
1.619118   0.000000  
1.619235   0.000000  
1.619353   0.000000  
1.619471   0.000000  
1.619588   0.000000  
1.619706   0.000000  
1.619824   0.000000  
1.619941   0.000000  
1.620059   0.000000  
1.620176   0.000000  
1.620294   0.000000  
1.620412   0.000000  
1.620529   0.000000  
1.620647   0.000000  
1.620765   0.000000  
1.620882   0.000000  
1.621000   0.000000  
1.621118   0.000000  
1.621235   0.000000  
1.621353   0.000000  
1.621471   0.000000  
1.621588   0.000000  
1.621706   0.000000  
1.621824   0.000000  
1.621941   0.000000  
1.622059   0.000000  
1.622176   0.000000  
1.622294   0.000000  
1.622412   0.000000  
1.622529   0.000000  
1.622647   0.000000  
1.622765   0.000000  
1.622882   0.000000  
1.623000   0.000000  
1.623118   0.000000  
1.623235   0.000000  
1.623353   0.000000  
1.623471   0.000000  
1.623588   0.000000  
1.623706   0.000000  
1.623824   0.000000  
1.623941   0.000000  
1.624059   0.000000  
1.624176   0.000000  
1.624294   0.000000  
1.624412   0.000000  
1.624529   0.000000  
1.624647   0.000000  
1.624765   0.000000  
1.624882   0.000000  
1.625000   0.000000  
